Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_349.jpg;0;0.1030953;0;0.8581391;118.2203;100.47;0.05844702;29.37978;0.007974966
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_399.jpg;0;0;0;0.8554773;118.2502;100.4868;0.07184771;29.4054;0.007400155
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_449.jpg;0;0;0;0.8469932;118.2946;100.5118;0.07681855;29.40592;0.00712382
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_501.jpg;0;0.1491608;0;0.8407019;118.3239;100.5283;0.0728555;29.40687;0.00688757
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_549.jpg;0;0.109451;0;0.8538755;118.3685;100.5535;0.08144785;29.41556;0.006447171
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_599.jpg;0;0;0;0.8628517;118.3986;100.5704;0.09502901;29.41781;0.006178705
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_649.jpg;0;0;0;0.8498949;118.443;100.5955;0.09468709;29.41872;0.005824138
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_700.jpg;0;0.1497529;0;0.8436459;118.4724;100.612;0.08782768;29.42012;0.005543856
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_749.jpg;0;0.1983475;0;0.8582205;118.5172;100.6373;0.09575184;29.43265;0.005120948
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_799.jpg;0;0.04927472;0;0.8698093;118.5479;100.6546;0.1209624;29.43206;0.004940265
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_849.jpg;0;0;0;0.8575232;118.5927;100.6799;0.1229642;29.43191;0.004590061
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_899.jpg;0;0.1488771;0;0.851665;118.6227;100.6969;0.125115;29.43171;0.004318531
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_52_949.jpg;0;0.1977728;0;0.8728263;118.6688;100.7229;0.1551144;29.43132;0.00386402
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_000.jpg;0;0.04676006;0;0.8760009;118.6996;100.7403;0.1752299;29.4315;0.003533165
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_049.jpg;0;0;0;0.8640198;118.7447;100.7657;0.1695594;29.43153;0.003020118
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_099.jpg;0;0.100683;0;0.8621632;118.7744;100.7825;0.1572733;29.43153;0.00266938
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_149.jpg;0;0.1492879;0;0.854959;118.8197;100.808;0.1522778;29.43166;0.002136703
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_199.jpg;0;0;0;0.8769894;118.8501;100.8252;0.1542856;29.43145;0.001784874
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_249.jpg;0;0;0;0.8661324;118.8951;100.8506;0.1389083;29.43149;0.001264616
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_299.jpg;0;0.09846646;0;0.8642614;118.9249;100.8674;0.1210816;29.43148;0.0009296915
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_349.jpg;0;0.1478713;0;0.8742834;118.9704;100.893;0.1162444;29.43172;0.0004433029
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_399.jpg;0;0;0;0.8778988;119.0008;100.9102;0.1132367;29.42376;0.0001302941
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_449.jpg;0;0;0;0.8677697;119.0458;100.9356;0.09316747;29.42412;-0.000433851
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_499.jpg;0;0.09993222;0;0.8658785;119.0756;100.9524;0.07326269;29.42411;-0.0007783053
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_549.jpg;0;0.1503255;0;0.8549604;119.1204;100.9777;0.04811298;29.42616;-0.001251592
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_599.jpg;0;0.0009884387;0;0.8834606;119.1514;100.9951;0.05829326;29.4248;-0.001497351
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_649.jpg;0;0;0;0.8698446;119.1966;101.0206;0.04148981;29.42402;-0.001848684
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_699.jpg;0;0.0513233;0;0.8679295;119.2265;101.0375;0.02430503;29.42396;-0.002048156
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_749.jpg;0;0.200353;0;0.8797765;119.2725;101.0634;0.03043032;29.41615;-0.002281248
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_799.jpg;0;0.05055097;0;0.880235;119.3033;101.0808;0.03770654;29.39261;-0.002450343
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_850.jpg;0;0;0;0.8704717;119.3489;101.1065;0.02882559;29.39598;-0.003215222
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_899.jpg;0;0.04958712;0;0.8687861;119.3788;101.1233;0.01172632;29.396;-0.003606609
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_949.jpg;0;0.1984724;0;0.880935;119.425;101.1493;0.02008699;29.39488;-0.004086599
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_53_999.jpg;0;0.1504453;0;0.8857329;119.456;101.1669;0.03320863;29.39497;-0.004351039
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_049.jpg;0;0.001081657;0;0.8868489;119.5027;101.1931;0.05171376;29.3955;-0.004641539
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_099.jpg;0;0;0;0.8742992;119.533;101.2102;0.04197249;29.3955;-0.004761382
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_149.jpg;0;0.1502896;0;0.8850652;119.5789;101.2361;0.03880319;29.39524;-0.004845344
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_199.jpg;0;0.2010557;0;0.8676749;119.6095;101.2533;0.03601462;29.39496;-0.004846666
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_248.jpg;0;0.05077839;0;0.8870205;119.6561;101.2796;0.05213234;29.38457;-0.004728117
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_299.jpg;0;0;0;0.8912046;119.687;101.297;0.05590563;29.37465;-0.00464015
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_349.jpg;0;0.05022116;0;0.8775374;119.7326;101.3227;0.0401188;29.37314;-0.004844825
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_399.jpg;0;0.2006839;0;0.8886991;119.7637;101.3402;0.04867101;29.3728;-0.004932851
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_449.jpg;0;0.05074868;0;0.8901632;119.8103;101.3664;0.05798033;29.37022;-0.00497411
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_500.jpg;0;0;0;0.8913641;119.8412;101.3838;0.05762265;29.36914;-0.004975347
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_548.jpg;0;0.04969775;0;0.8775772;119.8867;101.4094;0.036216;29.36901;-0.004925516
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_598.jpg;0;0.1983239;0;0.8887629;119.9177;101.4268;0.04098063;29.36885;-0.004839699
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_648.jpg;0;0.04488765;0;0.8855745;119.9643;101.4531;0.04795123;29.36855;-0.004655829
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_698.jpg;0;0;0;0.8801069;119.9948;101.4702;0.03688904;29.36842;-0.004495891
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_749.jpg;0;0.05018327;0;0.8774502;120.0403;101.4958;0.01332674;29.3684;-0.004184158
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_798.jpg;0;0.1989918;0;0.8887348;120.0713;101.5133;0.0166411;29.36836;-0.003943194
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_848.jpg;0;0.1464485;0;0.8907467;120.1178;101.5394;0.02066799;29.36329;-0.003548106
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_899.jpg;0;0;0;0.8935336;120.1489;101.5569;0.02464048;29.3804;-0.003258896
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_949.jpg;0;0.05082754;0;0.8840358;120.1949;101.5828;0.01454784;29.3796;-0.00258193
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_54_998.jpg;0;0.2002752;0;0.8950497;120.2263;101.6005;0.02713268;29.37947;-0.002131365
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_049.jpg;0;0.1489713;0;0.8985801;120.2735;101.6271;0.04759859;29.37907;-0.001473249
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_098.jpg;0;0.0006545223;0;0.9036911;120.3053;101.645;0.06734624;29.37897;-0.001055805
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_148.jpg;0;0;0;0.8902251;120.3518;101.6711;0.06331283;29.37897;-0.0004623654
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_199.jpg;0;0.1513959;0;0.8853546;120.3829;101.6887;0.0643778;29.37897;-9.080021E-05
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_248.jpg;0;0.2005681;0;0.9043453;120.4305;101.7154;0.08650269;29.37791;0.0004278411
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_299.jpg;0;0.05191943;0;0.9051673;120.4622;101.7333;0.09848087;29.37661;0.0007338295
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_348.jpg;0;0;0;0.8965327;120.5093;101.7598;0.103732;29.37754;0.001130005
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_399.jpg;0;0.1011347;0;0.8948389;120.5403;101.7773;0.09491304;29.37754;0.00136044
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_449.jpg;0;0.2503847;0;0.908588;120.5881;101.8042;0.1140195;29.37728;0.001657311
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_498.jpg;0;0.1005806;0;0.9064725;120.62;101.8221;0.1265915;29.3771;0.001819236
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_548.jpg;0;0;0;0.9108116;120.6677;101.849;0.1360428;29.37684;0.002005813
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_599.jpg;0;0.1000316;0;0.9011144;120.6989;101.8665;0.125304;29.37685;0.002094879
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_649.jpg;0;0.250482;0;0.9144397;120.7469;101.8936;0.1393868;29.37667;0.002183852
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_698.jpg;0;0.3049437;0;0.914602;120.7792;101.9117;0.1538031;29.37673;0.002211462
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_749.jpg;0;0.1557327;0;0.9234686;120.8281;101.9393;0.1843849;29.37668;0.002211419
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_799.jpg;1.489457;0.003457986;0;0.9301851;120.8606;101.9578;0.1997004;29.39874;0.005685386
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_849.jpg;3.755863;0;0;0.9198225;120.9081;101.9858;0.1966204;29.57304;0.02890817
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_899.jpg;1.521139;0;0;0.9177192;120.9396;102.0044;0.1872638;29.68638;0.04219941
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_949.jpg;0;0.09882291;0;0.9125494;120.9872;102.0317;0.1734309;29.72449;0.04643679
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_55_999.jpg;1.506051;0.2500303;0;0.9249046;121.0191;102.0501;0.1704983;29.74042;0.049858
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_049.jpg;3.749994;0.1004341;0;0.9307366;121.067;102.0787;0.171167;29.89648;0.07045729
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_099.jpg;1.49714;0;0;0.9319429;121.0988;102.0976;0.1636669;29.99181;0.08192725
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_149.jpg;0;0;0;0.9208798;121.1461;102.1251;0.1363458;30.02851;0.08236621
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_200.jpg;0.7532252;0.1014748;0;0.9188824;121.1775;102.1434;0.1124596;30.04322;0.08173262
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_250.jpg;2.998996;0.2511929;0;0.9303742;121.2253;102.172;0.1057669;30.14835;0.09548312
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_299.jpg;0.7575272;0.1017616;0;0.9339554;121.2574;102.1911;0.1046942;30.21942;0.1017788
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_349.jpg;0;0;0;0.9358137;121.3055;102.2192;0.09617904;30.24468;0.0965179
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_399.jpg;0.7346343;0;0;0.925011;121.3372;102.2377;0.07806379;30.25695;0.09372889
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_449.jpg;2.999918;0.1510189;0;0.9336848;121.3846;102.2664;0.06192839;30.36857;0.1043087
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_500.jpg;2.234155;0.2011479;0;0.9320719;121.4164;102.2859;0.05872744;30.47895;0.1165115
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_550.jpg;0;0.05105186;0;0.9326461;121.4644;102.3146;0.05270177;30.47942;0.115712
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_599.jpg;0.7565593;0;0;0.9326148;121.4963;102.3335;0.04257026;30.44432;0.1104475
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_649.jpg;3.004189;0.1009534;0;0.9248244;121.5438;102.3624;0.02672202;30.5666;0.1159954
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_699.jpg;0.7623519;0.2504093;0;0.9355133;121.5758;102.3818;0.02633463;30.63817;0.1172496
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_750.jpg;0;0.200602;0;0.9464223;121.6248;102.4108;0.04208959;30.64403;0.1042295
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_800.jpg;1.479209;0.05021401;0;0.9486263;121.6575;102.4304;0.05504104;30.6605;0.09832947
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_850.jpg;3.732985;0;0;0.9398878;121.7054;102.4601;0.05355085;30.83569;0.108798
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_899.jpg;1.479086;0.05040246;0;0.937706;121.7371;102.4798;0.04667418;30.95123;0.1137198
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_949.jpg;0;0.1993923;0;0.9436089;121.7859;102.5093;0.05766579;30.98839;0.1033189
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_56_999.jpg;1.515546;0.1483373;0;0.9499361;121.8185;102.529;0.06773512;31.01876;0.09752652
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_050.jpg;3.789219;0;0;0.9441206;121.8666;102.5593;0.0726308;31.13452;0.1086221
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_099.jpg;1.583534;0;0;0.9434496;121.8985;102.5794;0.06908581;31.25412;0.113591
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_149.jpg;0;0.05011874;0;0.940443;121.9464;102.6087;0.05573365;31.29883;0.1030325
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_199.jpg;1.501565;0.2003182;0;0.949258;121.9788;102.6286;0.05897279;31.31534;0.09688646
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_249.jpg;3.7743;0.1495808;0;0.9506444;122.0271;102.6593;0.06953485;31.46645;0.107472
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_300.jpg;1.542126;0.0007692426;0;0.9541224;122.0594;102.6799;0.07758403;31.5545;0.112475
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_350.jpg;0;0;0;0.9463376;122.1076;102.7097;0.06962787;31.59444;0.1009522
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_399.jpg;1.51822;0.04926448;0;0.9442676;122.1394;102.7295;0.05859437;31.62188;0.09443748
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_449.jpg;2.121027;0.2000099;0;0.949821;122.1876;102.7603;0.0614366;31.75834;0.1000749
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_498.jpg;0;0.1479747;0;0.9498272;122.2197;102.7805;0.05892324;31.70837;0.09555077
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_548.jpg;0;0;0;0.9468775;122.2682;102.8105;0.05670385;31.64792;0.07854328
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_597.jpg;2.202735;0;0;0.9500915;122.3003;102.8306;0.05179397;31.69662;0.0736973
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_648.jpg;2.948247;0.1009924;0;0.9450001;122.348;102.8616;0.04433686;31.89376;0.08398122
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_698.jpg;0.7032139;0.2506613;0;0.9534306;122.3801;102.8822;0.04630864;31.95901;0.08309185
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_748.jpg;0;0.1010169;0;0.9570193;122.4288;102.9125;0.04731839;31.85872;0.06721471
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_798.jpg;2.253054;0;0;0.9463048;122.4608;102.9329;0.0412694;31.90697;0.06303133
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_848.jpg;2.980666;0;0;0.9526845;122.5085;102.9641;0.03608832;32.11123;0.07420048
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_899.jpg;0.7584183;0.0986959;0;0.9506832;122.5403;102.9847;0.02797298;32.19997;0.07402191
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_949.jpg;0.7774549;0.2543672;0;0.9578948;122.5892;103.0156;0.04103008;32.2247;0.06182079
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_57_999.jpg;3.012087;0.1053917;0;0.9586827;122.6213;103.0365;0.04176271;32.3132;0.06448544
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_049.jpg;5.272116;0;0;0.9613886;122.6689;103.0687;0.04196453;32.55555;0.09054074
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_100.jpg;3.051313;0;0;0.9568044;122.7005;103.0902;0.03977318;32.74544;0.1063112
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_149.jpg;0.8026071;0.09836198;0;0.9525174;122.7483;103.1219;0.03714139;32.87463;0.1105347
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_199.jpg;3.048424;0.2480831;0;0.9598407;122.7804;103.1433;0.04156267;32.94057;0.1158379
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_249.jpg;5.303798;0.09772485;0;0.9710098;122.8282;103.1764;0.05500001;33.16933;0.1428681
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_300.jpg;3.058733;0;0;0.9609694;122.8597;103.1983;0.05281858;33.32872;0.1569083
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_349.jpg;0.7445755;0;0;0.9594133;122.9073;103.2305;0.04509534;33.46125;0.1578977
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_398.jpg;2.916566;0.09886798;0;0.957315;122.9388;103.2519;0.03508701;33.55038;0.1599557
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_449.jpg;5.170419;0.04914975;0;0.9615906;122.9859;103.2852;0.03245677;33.76686;0.1821011
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_499.jpg;2.934267;0;0;0.9576054;123.017;103.3073;0.02210833;33.94857;0.1936928
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_548.jpg;0.6989742;0;0;0.9547201;123.0638;103.3396;0.002466705;34.0738;0.1909373
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_599.jpg;2.975151;0.04904117;0;0.9526062;123.0948;103.3612;359.9854;34.16312;0.1909422
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_649.jpg;3.723644;0.1988217;0;0.9578748;123.1413;103.3947;359.9786;34.36523;0.2053915
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_698.jpg;1.487415;0.04973975;0;0.9583094;123.1725;103.4169;359.9754;34.38335;0.204868
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_748.jpg;0.7646717;0;0;0.9547933;123.2195;103.4493;359.9654;34.43;0.1855481
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_798.jpg;3.046073;0.05121575;0;0.9526402;123.2504;103.4712;359.9549;34.51585;0.1807148
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_848.jpg;3.694666;0.2028974;0;0.9573586;123.2968;103.5051;359.9569;34.72009;0.1891857
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_899.jpg;1.504592;0.2488473;0;0.958315;123.328;103.5275;359.9612;34.75834;0.1858824
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_948.jpg;0.7488619;0.09876659;0;0.9614665;123.3757;103.5609;359.9789;34.70844;0.1618881
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_58_999.jpg;3.017388;0;0;0.972381;123.4074;103.5836;-0.004380259;34.79011;0.1537548
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_049.jpg;3.765543;0.1012659;0;0.9609101;123.4542;103.6181;0.01054567;35.04215;0.1593294
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_099.jpg;1.540729;0.2495868;0;0.9633;123.4857;103.6411;0.0265305;35.13027;0.1552207
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_149.jpg;2.299854;0.1989785;0;0.9719236;123.5334;103.6755;0.05119989;35.20697;0.1403687
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_199.jpg;4.536145;0.04989239;0;0.979524;123.5651;103.6991;0.07333162;35.28132;0.1435645
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_249.jpg;3.745861;0;0;0.9752474;123.612;103.7346;0.09246544;35.59604;0.1536325
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_299.jpg;1.492331;0.1030102;0;0.9733658;123.6433;103.7579;0.09828394;35.72576;0.1492628
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_348.jpg;2.213168;0.2487059;0;0.9761106;123.691;103.7929;0.1196192;35.83175;0.1339048
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_398.jpg;4.471015;0.09818274;0;0.9838848;123.7225;103.8169;0.1327731;35.96403;0.1350067
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_448.jpg;3.698615;0;0;0.9813878;123.769;103.853;0.1369821;36.30779;0.146264
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_499.jpg;1.418167;0;0;0.9793861;123.8001;103.8767;0.1353231;36.43288;0.1435449
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_549.jpg;3.631273;0;0;0.976185;123.8464;103.9123;0.1241127;36.62094;0.1440722
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_599.jpg;5.879056;0;0;0.9737479;123.8766;103.9364;0.1098722;36.83694;0.1574703
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_648.jpg;8.144156;0;0;0.9694225;123.9208;103.9733;0.07764661;37.3164;0.1979619
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_698.jpg;5.908432;0.05011361;0;0.9669672;123.95;103.9979;0.05074666;37.63825;0.223984
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_749.jpg;5.148324;0.2004555;0;0.9679471;123.9945;104.0348;0.0226934;37.88449;0.2479018
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_799.jpg;7.399996;0.1498727;0;0.9750876;124.0239;104.0599;0.009227038;38.0658;0.2706296
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_848.jpg;9.65033;0;0;0.9766746;124.0674;104.0985;359.9911;38.55453;0.3179377
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_898.jpg;7.403683;0;0;0.9713122;124.0962;104.1243;359.9808;38.9418;0.343847
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_948.jpg;6.603396;0;0;0.9688106;124.1394;104.1627;359.9654;39.39802;0.3655067
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_59_999.jpg;8.881771;0.003248036;0;0.9662079;124.1677;104.1886;359.9536;39.75584;0.3853738
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_43_00_050.jpg;11.14066;0;0;0.9610366;124.2091;104.2284;359.942;40.42971;0.4284291
